Date,Difficulty,Difficulty_log_trend,Difficulty_residuals,Difficulty_vol_trend,Difficulty_scaled_residuals,Transaction Count,Transaction Count_log_trend,Transaction Count_residuals,Transaction Count_vol_trend,Transaction Count_scaled_residuals,Active Addresses Count,Active Addresses Count_log_trend,Active Addresses Count_residuals,Active Addresses Count_vol_trend,Active Addresses Count_scaled_residuals,30 Day Active Supply,30 Day Active Supply_log_trend,30 Day Active Supply_residuals,30 Day Active Supply_vol_trend,30 Day Active Supply_scaled_residuals,1 Year Active Supply,1 Year Active Supply_log_trend,1 Year Active Supply_residuals,1 Year Active Supply_vol_trend,1 Year Active Supply_scaled_residuals,CurrentSupply,CurrentSupply_log_trend,CurrentSupply_residuals,CurrentSupply_vol_trend,CurrentSupply_scaled_residuals,LogPriceUSD,LogPriceUSD_log_trend,LogPriceUSD_residuals,LogPriceUSD_vol_trend,LogPriceUSD_scaled_residuals
2016-09-21,26.1430610590203,25.734320306668735,0.4087407523515658,0.060926714782332955,6.70872791700381,12.379778022761872,11.92015979470803,0.45961822805384145,0.13779777558621542,3.3354546261617544,13.145364804649024,12.781425607699134,0.3639391969498895,0.11796900895388417,3.0850407253328607,4.3209879306439145,4.3782253561009865,-0.057237425457072,0.07254027804136505,-0.7890433701457993,5.687808311763266,5.73573047338055,-0.0479221616172838,0.008365035849650398,-5.728865061503187,6.58096049107786,6.5378482967710525,0.043112194306807794,0.0008732547956762174,49.369547719944954,6.391826249354286,7.2301094983886,-0.8382832490343146,0.09912465242253138,-8.456859404268336
2016-09-22,26.1430610590203,25.738182267780033,0.40487879124026804,0.06090787704461629,6.6473962135256475,12.344211532332517,11.920831957655572,0.42337957467694487,0.13779253656518664,3.0725871315726394,13.11049725258926,12.782168568263728,0.3283286843255322,0.11795744854357298,2.783450204963097,4.31440370133228,4.37827332276079,-0.06386962142850994,0.0725344053877434,-0.8805424279290003,5.68774948213836,5.735808914438188,-0.04805943229982823,0.00836457182101538,-5.745593836504863,6.5810714303697075,6.53801641525228,0.04305501511742715,0.0008728481796001706,49.327037764058296,6.389510058860381,7.2320727953144655,-0.8425627364540844,0.09910585586505588,-8.501644318589321
2016-09-23,26.1430610590203,25.742042690797916,0.4010183682223847,0.06088903930689962,6.586051821266679,12.346495239192423,11.921503804452353,0.42499143474007006,0.13778729754415786,3.084402135137816,13.125317011130502,12.782911181927988,0.34240582920251406,0.11794588813326182,2.903075593577666,4.313722355734955,4.378321266464913,-0.06459891072995827,0.07252853273412177,-0.8906689311745455,5.687732546559371,5.735887317964941,-0.048154771405569896,0.00836410779238036,-5.757311192167864,6.581178423984419,6.538184455905898,0.04299396807852052,0.000872441563524124,49.2800548209229,6.4008864582710725,7.234035392426492,-0.8331489341554192,0.09908705930758038,-8.408251692778629
2016-09-24,26.1430610590203,25.745901576947034,0.3971594820732669,0.060870201569182956,6.524694708327345,12.221434052642874,11.922175335395636,0.2992587172472376,0.13778205852312908,2.1719715937979105,13.050600959977437,12.783653449015711,0.2669475109617263,0.11793432772295065,2.2635267959370995,4.291564803690656,4.378369187235316,-0.08680438354465991,0.07252266008050012,-1.1969277388378623,5.689129588200707,5.735965683996707,-0.046836095795999455,0.008363643763745342,-5.599963020785773,6.581309003620145,6.538352418803932,0.04295658481621345,0.0008720349474480773,49.26016433391985,6.401398587531638,7.235997290223395,-0.834598702691757,0.09906826275010489,-8.424481055017525
2016-09-25,26.209005065880767,25.749758927450586,0.45924613843018136,0.06085136383146629,7.547014717732667,12.188921400212278,11.922846550782264,0.266074849430014,0.1377768195021003,1.9312018552290497,13.06957422794111,12.784395369850241,0.2851788580908696,0.11792276731263948,2.4183528303300164,4.281964427132902,4.378417085093932,-0.09645265796102986,0.07251678742687848,-1.3300735096447407,5.690002130241513,5.736044012569329,-0.04604188232781592,0.008363179735110322,-5.50530824233309,6.581454509030451,6.538520304018304,0.04293420501214662,0.0008716283313720306,49.25746842643798,6.397945896801347,7.237958489203351,-0.8400125924020037,0.09904946619262939,-8.48073820779977
2016-09-26,26.209005065880767,25.753614743530335,0.4553903223504321,0.060832526093749624,7.485967649093274,12.353121020738913,11.923517450908662,0.4296035698302507,0.13777158048107152,3.1182306853863384,13.193595074183929,12.785136944754466,0.40845812942946225,0.1179112069023283,3.464116263077592,4.277148997901833,4.378464960062656,-0.1013159621608235,0.07251091477325683,-1.3972511928395976,5.690222937698692,5.736122303718604,-0.045899366019911625,0.008362715706475303,-5.488571850454208,6.581574829944088,6.538688111620841,0.04288671832324731,0.0008712217152959839,49.22595198247236,6.408164327018019,7.239918989864023,-0.831754662846004,0.09903066963515389,-8.398960300988895
2016-09-27,26.209005065880767,25.75746902640651,0.4515360394742558,0.06081368835603296,7.424907971881986,12.403746582466292,11.924188036070836,0.4795585463954559,0.13776634146004274,3.4809558075877725,13.229957796041873,12.785878174050827,0.44407962199104567,0.11789964649201713,3.7665899364771533,4.283682897090861,4.378512812163358,-0.09482991507249672,0.07250504211963518,-1.3079078682007372,5.690757380309117,5.736200557480274,-0.045443177171156535,0.008362251677840283,-5.4343230653508785,6.58170614409185,6.538855841683268,0.04285030240858223,0.0008708150992199372,49.207119223089805,6.405479027849913,7.241878792702522,-0.8363997648526089,0.09901187307767839,-8.447469367602238
2016-09-28,26.209005065880767,25.76132177729798,0.4476832885827875,0.06079485061831629,7.363835654329404,12.363460935778917,11.92485830656438,0.43860262921453774,0.13776110243901396,3.1837915162496944,13.212942382832752,12.78661905806131,0.42632332477144175,0.11788808608170596,3.6163393515097466,4.2860247845450825,4.378560641417871,-0.09253585687278854,0.07249916946601354,-1.276371268172498,5.690727553835243,5.73627877389003,-0.04555122005478651,0.008361787649205265,-5.447545664367101,6.581822503889821,6.539023494277211,0.04279900961260985,0.0008704084831438905,49.171177029457546,6.4047101326312825,7.243837898215446,-0.8391277655841636,0.0989930765202029,-8.476630842086326
2016-09-29,26.209005065880767,25.7651729974221,0.4438320684586685,0.060776012880599625,7.302750664651525,12.39314125057404,11.925528262684466,0.4676129878895736,0.13775586341798518,3.394505150541003,13.225569574182739,12.787359597107455,0.4382099770752834,0.11787652567139478,3.7175338735117154,4.280527568015822,4.378608447848003,-0.09808087983218083,0.0724932968123919,-1.3529648139193888,5.690796208648907,5.736356952983512,-0.04556074433460555,0.008361323620570245,-5.448987074548646,6.5819349197598775,6.539191069474197,0.04274385028568073,0.0008700018670678439,49.13075696002789,6.405563215137354,7.245796306898853,-0.8402330917614993,0.0989742799627274,-8.489408481455198
2016-09-30,26.209005065880767,25.769022687994777,0.4399823778859897,0.06075717514288296,7.241652971048784,12.421752411971816,11.926197904725854,0.49555450724596284,0.13775062439695637,3.597475578897719,13.21412362729324,12.78809979151035,0.4260238357828907,0.11786496526108362,3.614507795757645,4.254216173899259,4.378656231475525,-0.1244400575762663,0.07248742415877026,-1.716712367978526,5.6906739344589035,5.7364350947963105,-0.04576116033740707,0.008360859591935225,-5.473260235292994,6.58204653700129,6.539358567345653,0.04268796965563659,0.0008695952509917971,49.08946962043525,6.411597949084244,7.247754019248269,-0.8361560701640256,0.0989554834052519,-8.449820478767405
2016-10-01,26.209005065880767,25.77287085023049,0.4361342156502772,0.06073833740516629,7.180542541705799,12.282593775104584,11.92686723298289,0.35572654212169397,0.1377453853759276,2.582493352868871,13.126327509838761,12.788839641590636,0.33748786824812527,0.11785340485077245,2.8636242514627126,4.225079276276649,4.378703992322181,-0.15362471604553196,0.07248155150514861,-2.1195009330701136,5.690010732838553,5.736513199363963,-0.04650246652540968,0.008360395563300206,-5.562232812229899,6.582169930296146,6.539525987962909,0.042643942333237206,0.0008691886349157504,49.06178086114833,6.422286240568105,7.2497110357587005,-0.8274247951905958,0.0989366868477764,-8.363174688310195
